"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"HNRNPA1L2","ENSG00000139675",0.0259364812491909,2.80027291390086,0.315066537043246,0.5843092770456,"NONE",1.00546624623977
"SEMA4D","ENSG00000187764",-0.0334482094879354,3.67296870900748,0.245585075580758,0.518907678296636,"NONE",-1.16224558603418
"CALML4","ENSG00000129007",0.0203177144057928,0.696218396689402,0.637112850375276,0.822919283071416,"NONE",0.471973106047541
"SHROOM4","ENSG00000158352",0.0425182328741464,2.51791365489843,0.348013027836249,0.614122853126544,"NONE",0.939165987642601
"NKD1","ENSG00000140807",0.0227932273298914,1.14858182124977,0.530968476553471,0.758436226430302,"NONE",0.626881981780769
"PLD4","ENSG00000166428",0.0372290630184804,1.14363782167081,0.55323518609462,0.771934971164208,"NONE",0.593244106741109
"RAB3D","ENSG00000105514",0.0318279907388204,2.43735102765977,0.368489812212126,0.632338718726312,"NONE",0.899965318512273
"MTND1P23","ENSG00000225972",0.111960923813832,3.56440813775466,0.257175413266428,0.530157638066642,"NONE",1.1341420270982
"NUDT17","ENSG00000186364",-0.0274211140942962,1.82539232083094,0.439021364289654,0.691744273912516,"NONE",-0.774348462210103
"GRIA4","ENSG00000152578",-0.0350454269652385,3.91103864023941,0.242784636970073,0.516483564498095,"NONE",-1.16917492858222
"CCER2","ENSG00000262484",-0.0315771592249399,2.87275417707073,0.303204920233866,0.573548566114461,"NONE",-1.03044497095348
"CDADC1","ENSG00000102543",0.0179074580618974,3.09168433184079,0.286656496661071,0.558545732112086,"NONE",1.06640764950718
"EFTUD2","ENSG00000108883",-0.019947947669313,3.48112378375042,0.257392683819528,0.530209054307687,"NONE",-1.13362372564231
