"Name","ID","logFC","logCPM","PValue","FDR","Direction","t"
"NAPG","ENSG00000134265",-0.0839328641589745,4.51806230273409,0.0062443221374541,0.0575493088241252,"NONE",-2.77524015564385
"","ENSG00000261744",0.223738633199623,1.5834547124801,0.00789909610063071,0.0650474131106124,"UP",2.69377696804724
"ZNF569","ENSG00000196437",-0.0868266893834959,2.54654547895088,0.00687648557609182,0.0604688041564617,"NONE",-2.74203576999141
"NKIRAS1","ENSG00000197885",-0.121904183161317,3.90414674894239,0.0060736864410533,0.0566484057662125,"NONE",-2.78472645739737
"VCAM1","ENSG00000162692",0.516119463572116,1.22427988278377,0.0081208283941139,0.0659771831999637,"UP",2.68406483827368
"CRTAP","ENSG00000170275",0.139832129768079,3.79773440781594,0.0060841613801676,0.0567136962005114,"UP",2.78413717119921
"","ENSG00000276740",-0.14639887706546,2.77232673286833,0.00679762449927498,0.0600697942274518,"DOWN",-2.7460227632263
"SPCS1","ENSG00000114902",-0.137635076919649,3.19647170829394,0.00624953948484728,0.0575648890923687,"DOWN",-2.77495383535748
"TSTA3","ENSG00000104522",-0.129028847217988,2.53151125440085,0.00706484482059629,0.0611574455410363,"NONE",-2.73267827440107
"","ENSG00000273486",0.173930819453781,1.47962032453348,0.00808051762542287,0.065853161036991,"UP",2.68581250771806
"AQP4","ENSG00000171885",0.223718236754445,6.82490704241329,0.00754928688394465,0.0632218884144405,"UP",2.70961265366643
"RGL3","ENSG00000205517",0.250379784719634,1.33104157425755,0.00812537797291694,0.0659810590126303,"UP",2.68386808474038
"SLC12A4","ENSG00000124067",0.168871459014875,2.44493943705716,0.00722021411349683,0.06181226131096,"UP",2.72512851374464
"MCM4","ENSG00000104738",-0.134025762934954,3.22770593943397,0.00630270492300965,0.0578261662469721,"NONE",-2.77204852518464
"IGF1R","ENSG00000140443",0.110871933696609,3.47486558398124,0.00617386112132016,0.057093349134384,"NONE",2.77912841749721
"CACNB4","ENSG00000182389",-0.210049169045163,3.18040219563768,0.00635360996276295,0.0580089496335585,"DOWN",-2.76928754912399
"CCDC184","ENSG00000177875",-0.259939828862568,2.94743664087491,0.00647270148558517,0.0585450313638792,"DOWN",-2.76290604250687
"COX4I1","ENSG00000131143",-0.0843199238649328,5.13392313459383,0.00676857393992563,0.059976473315671,"NONE",-2.7475020682942
"LFNG","ENSG00000106003",0.1983553751375,2.45860965058771,0.00719708071974988,0.06181226131096,"UP",2.72624322785531
"SETMAR","ENSG00000170364",0.104218422254323,2.75306706685504,0.00678541222577589,0.060060465482166,"NONE",2.74664393275935
"PALM2","ENSG00000243444",-0.120551619096728,3.28002387559118,0.00630652877314825,0.0578287430535537,"NONE",-2.7718404249575
"KCTD3","ENSG00000136636",0.116120452637111,3.97453851744308,0.00618021284122947,0.0571197247987245,"NONE",2.77877625845635
"OVGP1","ENSG00000085465",-0.210802922835864,2.63872593215339,0.00711560616785398,0.0613349153893516,"DOWN",-2.73019523776765
"RBM10","ENSG00000182872",0.119753172617877,3.60861792756277,0.00618894323799518,0.0571680427450805,"NONE",2.77829275514541
"TBR1","ENSG00000136535",-0.250243827998428,3.2573760727151,0.00634878747568304,0.0580089496335585,"DOWN",-2.76954824589028
"XPC","ENSG00000154767",0.0924858395084418,2.96522018429811,0.00657637233308622,0.0590099853891096,"NONE",2.75743715073873
"LGALS8","ENSG00000116977",-0.10093011437049,2.90192503977442,0.00663990020039544,0.0593843567511531,"NONE",-2.75412448353428
"SLC2A10","ENSG00000197496",0.185773585721391,1.6802523827888,0.00808135532147366,0.065853161036991,"UP",2.6857761093332
"ADAMTSL3","ENSG00000156218",0.218806759310409,1.7174551716584,0.0080960028790893,0.0659067127144616,"UP",2.68514021526765
"DGKD","ENSG00000077044",0.1170125483178,2.70235649889954,0.00696974882123574,0.0608961833175559,"NONE",2.7373738638295
"UBE2M","ENSG00000130725",-0.0871622274699648,4.56868404317933,0.00646743070946604,0.0585450313638792,"NONE",-2.76318621034469
"TRIM5","ENSG00000132256",0.247201781186417,1.32171483366619,0.00831122106835781,0.0668254927476533,"UP",2.67591495133269
"ANKFN1","ENSG00000153930",0.217380142002794,0.898617001254193,0.00845776493163466,0.0672746779796008,"UP",2.66975619083368
"FBXO46","ENSG00000177051",0.108170284060971,2.30850504146056,0.00743116052571696,0.0627752372610263,"NONE",2.71511052510193
"BHMT2","ENSG00000132840",0.231040727749295,1.76432333872379,0.00810914633498611,0.0659224488712487,"UP",2.68457050389264
"SDK1","ENSG00000146555",0.133374650978011,1.10479176358781,0.00841127948999209,0.0671011260193797,"NONE",2.67169930880052
"MYL12B","ENSG00000118680",-0.0699815024545689,4.91325057475985,0.00676476323889274,0.059976473315671,"NONE",-2.74769654336674
"RAPGEF1","ENSG00000107263",0.109979166657806,4.04470539303814,0.00631029456368546,0.0578307848784245,"NONE",2.77163559654432
"","ENSG00000269707",0.199369769799642,1.95954532314763,0.00790942916984842,0.0650474131106124,"UP",2.69331892030168
"NFE2L1","ENSG00000082641",0.0797476706366531,5.01101152961887,0.00685352530990017,0.0603161682151285,"NONE",2.7431922746533
"SOAT1","ENSG00000057252",0.126881068234069,2.6977700620327,0.00699788793175909,0.0608961833175559,"NONE",2.73597840349498
"RBMS2","ENSG00000076067",0.160674990118699,2.20321528135857,0.00774080273392805,0.0642979044392741,"UP",2.70086249719317
"JAM2","ENSG00000154721",0.187413268621414,3.09908328300932,0.00656491767778315,0.0589935513417561,"UP",2.75803754669575
