"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"PRSS12","ENSG00000164099",0.542750727,4.093587509,0.055323664,0.10674083,"NONE"
"PSMB10","ENSG00000205220",0.437608631,1.606953807,0.055396839,0.106870801,"NONE"
"SLC46A3","ENSG00000139508",0.688132773,1.868553152,0.055483122,0.107026028,"NONE"
"SPG20OS","ENSG00000120664",0.686107181,0.216508517,0.055532625,0.107110283,"NONE"
"RAB2B","ENSG00000129472",0.186039786,5.658441372,0.055554524,0.107139708,"NONE"
"ADAM1B","ENSG00000226469",0.7553775,-0.194610456,0.055560517,0.107139708,"NONE"
"CDC73","ENSG00000134371",0.244334729,6.238599316,0.05556536,0.107139708,"NONE"
"ZNF192P1","ENSG00000226314",-0.319614639,3.955452926,0.055625792,0.107223654,"NONE"
"NEIL1","ENSG00000140398",0.29737281,5.431218962,0.055625937,0.107223654,"NONE"
"CERS1","ENSG00000223802",-0.395028914,5.001978998,0.055626388,0.107223654,"NONE"
"SCLY","ENSG00000132330",-0.306107687,2.892174872,0.055657204,0.107271808,"NONE"
"RP11-283G6.3","ENSG00000256894",0.6853291,-0.194405573,0.055721208,0.107383914,"NONE"
"UBAC2-AS1","ENSG00000228889",0.502614413,2.000339033,0.055770523,0.107467688,"NONE"
"ZBED5-AS1","ENSG00000247271",0.350093531,2.547945184,0.05579704,0.107507519,"NONE"
"C9orf117","ENSG00000160401",0.409303993,1.635830937,0.055843285,0.10758535,"NONE"
"RP5-1021I20.1","ENSG00000259065",0.445931936,1.255808588,0.055859829,0.107605949,"NONE"
"EIF5B","ENSG00000158417",-0.201441481,8.15322932,0.055884733,0.107642647,"NONE"
"RP11-472B18.1","ENSG00000224097",-0.47073049,1.212559624,0.055913871,0.107687492,"NONE"
"RP11-799D4.4","ENSG00000266947",0.618515289,0.481830072,0.055925095,0.10769783,"NONE"
"ATN1","ENSG00000111676",0.297126209,8.96748406,0.055931493,0.107698872,"NONE"
"RCE1","ENSG00000173653",0.274097297,3.765830294,0.055938094,0.107700305,"NONE"
"PROSC","ENSG00000147471",-0.200628664,5.555968779,0.055979376,0.107768503,"NONE"
"GDAP1L1","ENSG00000124194",0.441585487,2.988878512,0.055985661,0.107769321,"NONE"
"CASD1","ENSG00000127995",0.183704514,5.524083439,0.056008329,0.10780167,"NONE"
"RP11-307E17.8","ENSG00000232063",0.636162907,0.112487783,0.056035109,0.107841927,"NONE"
"RP11-49K24.8","ENSG00000267724",0.733100329,0.244803396,0.056081748,0.107913956,"NONE"
"IQCB1","ENSG00000173226",0.190840512,5.21725108,0.056084272,0.107913956,"NONE"
"MAPRE1","ENSG00000101367",-0.182566704,8.055892369,0.056103112,0.107938913,"NONE"
"KCNMB4","ENSG00000135643",-0.436726731,1.600138698,0.0561104,0.107941641,"NONE"
"CTD-2132N18.2","ENSG00000267221",-0.515566644,1.228020776,0.056159348,0.108024502,"NONE"
"ZNF814","ENSG00000204514",-0.280398773,5.238602389,0.056212144,0.108114748,"NONE"
"CACNG1","ENSG00000108878",-1.011439598,-1.012552783,0.056242857,0.10815078,"NONE"
"PCNX","ENSG00000100731",0.175724395,7.473346048,0.056246948,0.10815078,"NONE"
"ABCB7","ENSG00000131269",-0.251534184,5.028412427,0.056248522,0.10815078,"NONE"
"PRKAR2B","ENSG00000005249",0.254295965,3.702849143,0.056262097,0.108165573,"NONE"
"HAUS3","ENSG00000214367",0.182858208,5.239225749,0.056278769,0.108186314,"NONE"
"RP5-956O18.2","ENSG00000227006",0.530089797,1.068267747,0.056330697,0.108274817,"NONE"
"ZNF185","ENSG00000147394",0.360045238,2.307573284,0.056345786,0.108282424,"NONE"
"SLC43A2","ENSG00000167703",-0.257604145,6.079423883,0.056346431,0.108282424,"NONE"
"NAIP","ENSG00000249437",0.595299141,0.468901166,0.056388536,0.108345816,"NONE"
"ACP6","ENSG00000162836",0.181685887,5.593288077,0.056391201,0.108345816,"NONE"
"RP11-267M23.4","ENSG00000253704",0.644710215,0.783607278,0.056401939,0.108355125,"NONE"
"RAB40B","ENSG00000141542",-0.289916136,3.902547612,0.056454249,0.108442249,"NONE"
"ZNF580","ENSG00000213015",-0.20999868,5.06717102,0.056459084,0.108442249,"NONE"
"AHSA1","ENSG00000100591",-0.166388114,6.055861195,0.056487793,0.108483136,"NONE"
"VGLL3","ENSG00000206538",1.775998984,-1.059302104,0.056493796,0.108483136,"NONE"
"ZNF484","ENSG00000127081",-0.237917464,4.398620646,0.056498069,0.108483136,"NONE"
"RP11-317J10.2","ENSG00000253549",-0.751659033,0.155736602,0.056505446,0.108485973,"NONE"
"MYL5","ENSG00000215375",0.325109254,5.053693999,0.056540934,0.108542774,"NONE"
"CYB5R1","ENSG00000159348",-0.237604222,5.704032972,0.056607407,0.108659041,"NONE"
"C19orf66","ENSG00000130813",0.248684365,4.235164632,0.056627786,0.108686812,"NONE"
"RPL7P21","ENSG00000231579",-0.475195952,1.631100482,0.056782477,0.10897234,"NONE"
"ARID2","ENSG00000189079",0.259737632,6.618188893,0.056812335,0.109018265,"NONE"
"ZNF497","ENSG00000174586",0.29437008,3.266726784,0.056826677,0.109034408,"NONE"
"NBR2","ENSG00000198496",0.287690532,3.049871472,0.05683522,0.109039423,"NONE"
"CCDC186","ENSG00000165813",0.218115194,4.863988878,0.056870373,0.109093367,"NONE"
"RP11-2H3.6","ENSG00000272885",-0.56536295,0.434669137,0.056875203,0.109093367,"NONE"
"LINC00094","ENSG00000235106",0.184941455,6.035811903,0.056935657,0.109197935,"NONE"
"RALGDS","ENSG00000160271",-0.21109484,7.165699575,0.057120431,0.109538323,"NONE"
"RP11-739N20.2","ENSG00000226330",-0.895440508,-0.678346773,0.057125048,0.109538323,"NONE"
"ANKRD16","ENSG00000134461",-0.263879868,3.72190578,0.057162838,0.109599357,"NONE"
"RP11-94C24.8","ENSG00000250286",0.719546789,0.032363712,0.057226931,0.109710805,"NONE"
"ERI1","ENSG00000104626",-0.202209488,5.212972104,0.057235379,0.109715563,"NONE"
"MCTS2P","ENSG00000101898",-0.595679752,0.44643262,0.057286735,0.109802561,"NONE"
"RP11-61N20.3","ENSG00000226268",-0.401018342,2.266316024,0.057299896,0.109816341,"NONE"
"DDI2","ENSG00000197312",-0.214895306,5.456514997,0.057413371,0.110022351,"NONE"
"RP11-53I6.1","ENSG00000214917",-0.690672673,0.144093028,0.057421772,0.110026984,"NONE"
"RP11-707P17.2","ENSG00000259668",0.355669609,2.194351523,0.057447527,0.110064866,"NONE"
"RPIA","ENSG00000153574",-0.278905942,3.827424175,0.057485114,0.110125405,"NONE"
"RP5-1085F17.3","ENSG00000260257",0.547827987,2.327586567,0.057563145,0.110263404,"NONE"
"ANKRD39","ENSG00000213337",0.301133096,2.713206751,0.057629722,0.110379435,"NONE"
"PLA2G12A","ENSG00000123739",-0.174010935,5.593591975,0.057673793,0.110452341,"NONE"
"ZNF620","ENSG00000177842",-0.264677449,3.398544066,0.057687667,0.110467407,"NONE"
"CSNK2A2","ENSG00000070770",-0.18388651,6.741309286,0.057758623,0.110591765,"NONE"
"EGFL7","ENSG00000172889",0.56104183,0.914756986,0.057781374,0.110623808,"NONE"
"RP11-766F14.2","ENSG00000248713",-0.745243127,0.119813694,0.05779928,0.110637883,"NONE"
"SLC26A2","ENSG00000155850",-0.241529613,4.402459374,0.057800758,0.110637883,"NONE"
"PTMAP4","ENSG00000231503",0.676415072,0.103557602,0.057824633,0.110672063,"NONE"
"SCN3B","ENSG00000166257",-0.474634115,1.324528546,0.057923497,0.110846359,"NONE"
"C15orf41","ENSG00000186073",0.297148344,3.202672226,0.057927756,0.110846359,"NONE"
"UBTD2","ENSG00000168246",-0.227245108,6.091780973,0.057987299,0.110934824,"NONE"
"ZNF44","ENSG00000197857",0.233613414,4.231364837,0.057990031,0.110934824,"NONE"
"CUL2","ENSG00000108094",-0.209068494,5.723128275,0.057992086,0.110934824,"NONE"
"TTC37","ENSG00000198677",-0.202932021,7.64117927,0.058009468,0.110956533,"NONE"
"DNAJC27","ENSG00000115137",0.233678206,4.491000217,0.058036945,0.110997543,"NONE"
"PODXL2","ENSG00000114631",-0.263984996,7.839286924,0.058072463,0.111053923,"NONE"
"RP11-465B22.3","ENSG00000217801",0.885566984,0.441947746,0.058086502,0.11106922,"NONE"
"WDR47","ENSG00000085433",0.220620698,6.518085844,0.058092907,0.111069917,"NONE"
"RN7SL737P","ENSG00000243015",-0.519286797,1.520193055,0.05811092,0.111092806,"NONE"
"EPC2","ENSG00000135999",0.241599706,5.637504592,0.058122763,0.111103898,"NONE"
"SQLE","ENSG00000104549",-0.495494379,6.585233563,0.058163644,0.111170487,"NONE"
"GNA13","ENSG00000120063",0.284559142,6.780958204,0.058212147,0.111251629,"NONE"
"CASK","ENSG00000147044",0.265054917,6.918532684,0.058228595,0.1112715,"NONE"
"CTC-534A2.2","ENSG00000253251",0.388183386,1.792412621,0.058247469,0.111296001,"NONE"
"ZSWIM7","ENSG00000214941",-0.214539301,4.528844704,0.058279662,0.111338116,"NONE"
"PGBD2","ENSG00000185220",0.324328183,2.818682548,0.05828162,0.111338116,"NONE"
"RP11-543C4.1","ENSG00000247970",0.462563628,1.033401724,0.058325368,0.111410117,"NONE"
"AMOTL2","ENSG00000114019",0.264160359,4.971435724,0.058345039,0.111436115,"NONE"
"ATP5L","ENSG00000167283",-0.230696916,5.185788279,0.058389592,0.111499562,"NONE"
"ZNF273","ENSG00000198039",0.285674661,3.593406516,0.058390385,0.111499562,"NONE"
"UTP3","ENSG00000132467",-0.212241313,5.267219867,0.058617976,0.111922537,"NONE"
"ROMO1","ENSG00000125995",0.25216184,4.710444338,0.058876857,0.112405162,"NONE"
"GHRLOS","ENSG00000240288",1.063361451,-0.263116856,0.058889663,0.11241794,"NONE"
"NRDE2","ENSG00000119720",0.226725139,4.881782204,0.058935499,0.112493761,"NONE"
"MED13L","ENSG00000123066",0.287364767,7.094839522,0.059102131,0.112800112,"NONE"
"SNRPEP2","ENSG00000256968",-0.297845156,2.89254043,0.059134722,0.112850602,"NONE"
"CCDC66","ENSG00000180376",0.223324975,4.894954096,0.059172031,0.112908681,"NONE"
"DFFB","ENSG00000169598",-0.286881128,3.648443313,0.059177436,0.112908681,"NONE"
"CLCC1","ENSG00000121940",-0.223242065,5.179594286,0.059191723,0.112919104,"NONE"
"C3orf49","ENSG00000163632",0.871629371,-0.666469716,0.05919518,0.112919104,"NONE"
"PSMG1","ENSG00000183527",-0.270259929,4.575695708,0.059213933,0.112943162,"NONE"
"PIGS","ENSG00000087111",-0.191510846,5.584027037,0.059238638,0.112970117,"NONE"
"GMPS","ENSG00000163655",-0.221952022,6.398234969,0.059240352,0.112970117,"NONE"
"PRMT9","ENSG00000164169",-0.224195506,4.692437931,0.059254039,0.112984501,"NONE"
"PAQR3","ENSG00000163291",-0.195811368,5.655070014,0.059321527,0.113093963,"NONE"
"MED31","ENSG00000108590",0.352013177,2.433310397,0.059323746,0.113093963,"NONE"
"RP13-516M14.1","ENSG00000260563",0.466383783,2.041399973,0.059363083,0.113157223,"NONE"
"RBM20","ENSG00000203867",-0.214160151,4.954631095,0.059396622,0.113209419,"NONE"
"COPS3","ENSG00000141030",-0.198007839,5.056119852,0.059410994,0.113224723,"NONE"
"CHERP","ENSG00000085872",-0.24729329,5.749826568,0.059416965,0.113224723,"NONE"
"DYNC1I2P1","ENSG00000225137",0.173287187,6.354595153,0.05943294,0.113236775,"NONE"
"KCTD9","ENSG00000104756",0.288708297,3.682181343,0.059435606,0.113236775,"NONE"
"FXR1","ENSG00000114416",-0.168994432,7.566831781,0.059455314,0.113262588,"NONE"
"DAGLB","ENSG00000164535",-0.246778681,4.501395834,0.05949924,0.113334526,"NONE"
"HIST2H2BF","ENSG00000203814",0.750232969,-0.396405545,0.059520233,0.113362771,"NONE"
"LYSMD3","ENSG00000176018",-0.244044243,3.998191857,0.059649022,0.113596299,"NONE"
"C9orf85","ENSG00000155621",-0.277852102,3.863792361,0.059675711,0.113635358,"NONE"
"MCM8","ENSG00000125885",-0.260161973,3.601809666,0.059683813,0.113639018,"NONE"
"MSI2","ENSG00000153944",-0.162843419,9.215383901,0.05970512,0.113667818,"NONE"
"GJA1P1","ENSG00000176857",0.771901635,-0.479952521,0.059720218,0.113684792,"NONE"
"ASAH2B","ENSG00000204147",-0.382643912,2.420544001,0.05975449,0.113738259,"NONE"
"RP11-141P6.1","ENSG00000250076",-0.591257997,0.366544538,0.059817901,0.113836604,"NONE"
"C3orf20","ENSG00000131379",0.464953334,1.145111181,0.059818539,0.113836604,"NONE"
"ARPC3","ENSG00000111229",-0.183434181,5.606977373,0.05989512,0.113970547,"NONE"
"PHF20L1","ENSG00000129292",0.189169958,6.502353368,0.059905647,0.113978783,"NONE"
"RP11-182L21.6","ENSG00000272447",0.369985084,2.333681265,0.059913369,0.113981683,"NONE"
"MRPL47","ENSG00000136522",-0.199816014,4.860426228,0.059973868,0.114073534,"NONE"
"UBL7-AS1","ENSG00000247240",-0.528541392,0.922228805,0.059974056,0.114073534,"NONE"
"RP1-228P16.1","ENSG00000240399",0.635109355,0.464624403,0.05999439,0.114100408,"NONE"
"OAS1","ENSG00000089127",-0.5560085,2.508996059,0.060022579,0.114133054,"NONE"
"FAM114A1","ENSG00000197712",0.384717803,3.653885753,0.060023969,0.114133054,"NONE"
"ROBO1","ENSG00000169855",0.255326225,8.550069738,0.060097589,0.114261225,"NONE"
"PWAR6","ENSG00000257151",0.308105276,6.794841007,0.060105539,0.114264526,"NONE"
"EEF1A1P19","ENSG00000249855",-0.323392257,2.806254148,0.060180019,0.114394292,"NONE"
"PANK3","ENSG00000120137",-0.181731079,7.40805039,0.060221884,0.11445991,"NONE"
"BCHE","ENSG00000114200",-0.196876212,6.847324464,0.060231767,0.11445991,"NONE"
"DR1","ENSG00000117505",-0.215021429,5.930263338,0.06023859,0.11445991,"NONE"
"RP11-214K3.23","ENSG00000270130",0.720490532,-0.087292676,0.060242312,0.11445991,"NONE"
"MSL3","ENSG00000005302",0.174749183,5.687778005,0.060245661,0.11445991,"NONE"
"RIF1","ENSG00000080345",0.217979138,7.045922919,0.060437574,0.114812661,"NONE"
"RP11-464F9.20","ENSG00000268584",0.589157831,0.798216143,0.060489148,0.114898765,"NONE"
"AP006621.5","ENSG00000255284",0.390325668,2.887139057,0.06051669,0.114939207,"NONE"
"CADM4","ENSG00000105767",0.161880776,8.257363578,0.060596677,0.115079241,"NONE"
"SPHK2","ENSG00000063176",0.185114456,5.147179599,0.060722812,0.115306876,"NONE"
"LYPLA1P3","ENSG00000218350",-0.397949419,1.833311127,0.06073927,0.11532622,"NONE"
"RP11-473M20.11","ENSG00000263011",0.734917417,-0.163740814,0.060754902,0.115343991,"NONE"
"AC093323.3","ENSG00000170846",-0.209318328,4.616149863,0.060797137,0.115412259,"NONE"
"THOC3","ENSG00000051596",-0.322956112,2.937053058,0.060814244,0.115432817,"NONE"
"LRRC8B","ENSG00000197147",-0.201074314,5.196295422,0.060896894,0.115577766,"NONE"
"TDP1","ENSG00000042088",-0.238985649,4.447840748,0.060920469,0.115610579,"NONE"
"GGN","ENSG00000179168",-0.556729317,0.850315449,0.060946781,0.115648576,"NONE"
"GTF2H2C","ENSG00000183474",-0.327634072,2.565831088,0.060961546,0.115664659,"NONE"
"RP11-1275H24.2","ENSG00000272953",0.779841498,-0.35210874,0.061006767,0.115738517,"NONE"
"KIAA0196","ENSG00000164961",-0.211944955,6.085584827,0.061150041,0.115998361,"NONE"
"TIAM1","ENSG00000156299",-0.194590266,5.228991995,0.061186428,0.116055412,"NONE"
"HAUS8","ENSG00000131351",-0.363690791,2.348868879,0.06125957,0.116182161,"NONE"
"TBL2","ENSG00000106638",-0.201739314,4.869674379,0.061367111,0.116374116,"NONE"
"RP11-629B11.4","ENSG00000251017",-0.422422318,1.39985995,0.061385931,0.116397802,"NONE"
"RP4-778K6.1","ENSG00000213361",-0.397468844,2.231576433,0.061408542,0.116428672,"NONE"
"FOSB","ENSG00000125740",0.519064152,0.956215639,0.061417106,0.116432904,"NONE"
"RP11-1246C19.1","ENSG00000273230",0.378781139,3.372639971,0.061451785,0.116484279,"NONE"
"PXN-AS1","ENSG00000255857",0.432178854,1.49353305,0.061456875,0.116484279,"NONE"
"CTC-308K20.1","ENSG00000204758",0.458871052,1.576127443,0.061475355,0.116507283,"NONE"
"DEAF1","ENSG00000177030",-0.221473683,6.602638157,0.061481683,0.116507283,"NONE"
"RNGTT","ENSG00000111880",-0.223773502,4.559591861,0.061567406,0.116657705,"NONE"
"HMGN1P36","ENSG00000235734",0.447101025,1.289102765,0.061583438,0.116676061,"NONE"
"ECHDC1","ENSG00000093144",-0.182570693,5.993866261,0.061689556,0.116865071,"NONE"
"TMPRSS5","ENSG00000166682",0.376300906,2.067028788,0.061696227,0.11686567,"NONE"
"ZNF77","ENSG00000175691",-0.246935362,3.979513701,0.061816082,0.117080639,"NONE"
"LARP7","ENSG00000174720",0.179038674,5.870038623,0.061830978,0.117096792,"NONE"
"ZNF295-AS1","ENSG00000237232",1.186799471,-0.668355805,0.061844507,0.117110353,"NONE"
"ARHGEF25","ENSG00000240771",-0.199833172,5.329696827,0.061991545,0.1173767,"NONE"
"ITPRIP","ENSG00000148841",-0.438182892,1.97073144,0.062039527,0.117455458,"NONE"
"STRN4","ENSG00000090372",-0.214444677,6.700886248,0.062072213,0.117498661,"NONE"
"KIAA1731","ENSG00000166004",0.188439973,5.216856645,0.062075126,0.117498661,"NONE"
"RP4-764D2.1","ENSG00000235371",-0.509794433,1.169630061,0.062114111,0.117560352,"NONE"
NA,"ENSG00000257499",-0.958017681,1.07464127,0.062144445,0.11760566,"NONE"
"FBXO45","ENSG00000174013",-0.286568528,5.014909526,0.062197226,0.117693434,"NONE"
"AC005306.3","ENSG00000267283",0.626079189,0.535974725,0.062312842,0.117900078,"NONE"
"PRR14L","ENSG00000183530",-0.193363695,6.444883446,0.062377559,0.118010384,"NONE"
"PAGR1","ENSG00000185928",0.385341255,2.952667935,0.062385925,0.118014071,"NONE"
"NEO1","ENSG00000067141",-0.340805326,8.095451434,0.062402801,0.11802619,"NONE"
"LMTK2","ENSG00000164715",0.239924112,5.489789275,0.062405169,0.11802619,"NONE"
"SKA2P1","ENSG00000232387",0.389704039,1.941900043,0.062419146,0.118040485,"NONE"
"CSGALNACT2","ENSG00000169826",0.17806566,5.369502827,0.062447221,0.118081434,"NONE"
"HEATR6","ENSG00000068097",-0.228944268,5.352656404,0.06248622,0.118139866,"NONE"
"ZFYVE9","ENSG00000157077",-0.288650783,5.707251776,0.062492102,0.118139866,"NONE"
"RP5-1024G6.5","ENSG00000226754",0.491267673,1.191568132,0.062502647,0.118139866,"NONE"
"AGT","ENSG00000135744",0.164829906,7.597850457,0.06250382,0.118139866,"NONE"
"ABAT","ENSG00000183044",-0.21886778,9.437650764,0.062523973,0.118165812,"NONE"
"RP3-441A12.1","ENSG00000225945",0.825626549,-0.425320514,0.062586224,0.118271305,"NONE"
"LINC01024","ENSG00000245146",-0.660085817,0.71806455,0.062614559,0.118312694,"NONE"
"TP53INP2","ENSG00000078804",0.286309598,5.661536848,0.062628706,0.118327266,"NONE"
"AC002127.4","ENSG00000233420",-1.103549219,-0.486069109,0.062699452,0.11844876,"NONE"
"HDAC11","ENSG00000163517",-0.254250483,3.948570434,0.062770724,0.118571221,"NONE"
"FMR1","ENSG00000102081",0.213634025,6.392272575,0.062881456,0.118768189,"NONE"
"CDC42","ENSG00000070831",0.164066163,7.320258508,0.062944161,0.118847393,"NONE"
"TOM1","ENSG00000100284",0.179801708,5.953856768,0.062949384,0.118847393,"NONE"
"GS1-309P15.4","ENSG00000238247",0.328904525,2.32871901,0.062952374,0.118847393,"NONE"
"RP11-442N24__B.1","ENSG00000229388",0.70129592,0.100165872,0.062954539,0.118847393,"NONE"
"PPP2R5C","ENSG00000078304",0.194187864,7.506289445,0.062955705,0.118847393,"NONE"
"ICE1","ENSG00000164151",-0.188710404,7.171579217,0.063069045,0.119049134,"NONE"
"LAGE3","ENSG00000196976",-0.270078187,3.626694369,0.063136456,0.119164147,"NONE"
"TUBA8","ENSG00000183785",0.795481065,-0.453919313,0.063185086,0.119243693,"NONE"
"PGBD1","ENSG00000137338",-0.206622744,4.821502893,0.063280473,0.119411455,"NONE"
"INTS7","ENSG00000143493",-0.234296824,4.510663658,0.063334802,0.119501711,"NONE"
"ZBTB14","ENSG00000198081",-0.219716844,4.909747695,0.063401985,0.1196162,"NONE"
"DENND1B","ENSG00000213047",0.239632071,4.146755188,0.063416797,0.119631872,"NONE"
"AQR","ENSG00000021776",0.228360425,6.407634745,0.063475273,0.119729901,"NONE"
"METTL16","ENSG00000127804",0.232165669,6.183087243,0.063731513,0.120200902,"NONE"
"ATF1","ENSG00000123268",-0.260339859,3.557372858,0.063745302,0.120214579,"NONE"
"OPRL1","ENSG00000125510",-0.41159764,2.495538934,0.063799193,0.120303873,"NONE"
NA,"ENSG00000266352",0.979981906,-0.770187609,0.063841284,0.120370899,"NONE"
"RP11-415F23.3","ENSG00000272498",0.660637628,-0.067138084,0.063867805,0.120399807,"NONE"
"CNBP","ENSG00000169714",-0.168061894,8.188375508,0.063869711,0.120399807,"NONE"
"CTD-2026K11.6","ENSG00000203392",0.541660141,1.775269841,0.063881349,0.120409403,"NONE"
"QSER1","ENSG00000060749",-0.255794196,7.025339061,0.063912523,0.120455814,"NONE"
"RP11-690I21.1","ENSG00000237641",0.769013301,-0.334661914,0.063921047,0.120459534,"NONE"
"SEL1L","ENSG00000071537",-0.170962184,7.182160529,0.064059934,0.120708897,"NONE"
"TCP1","ENSG00000120438",-0.17219836,7.30713086,0.064083918,0.120741718,"NONE"
"PGM2L1","ENSG00000165434",-0.282214905,3.34656347,0.064151151,0.12085601,"NONE"
"GPN3","ENSG00000111231",-0.275694673,3.440732283,0.064168887,0.120877039,"NONE"
"FAM83D","ENSG00000101447",-0.642849855,-0.152385689,0.064201152,0.120925431,"NONE"
"C14orf119","ENSG00000179933",-0.202172771,4.941050894,0.064250907,0.121006753,"NONE"
"MIER3","ENSG00000155545",0.176237299,5.511116133,0.064284943,0.121058456,"NONE"
"CYP2E1","ENSG00000130649",0.487338445,3.179286367,0.064315673,0.121103922,"NONE"
"RP11-368I23.3","ENSG00000272797",0.555069199,0.656778654,0.06433372,0.121125502,"NONE"
"GPRC5B","ENSG00000167191",-0.35116409,7.539014542,0.064530557,0.121469003,"NONE"
"TMEM53","ENSG00000126106",-0.30426911,3.006669079,0.064531367,0.121469003,"NONE"
"CRADD","ENSG00000169372",-0.288381252,3.643044057,0.064535981,0.121469003,"NONE"
"HAVCR1P1","ENSG00000268442",0.693084029,0.746242263,0.064561922,0.121505393,"NONE"
"RNFT2","ENSG00000135119",-0.277114554,4.927318112,0.064573855,0.121515413,"NONE"
"RPL23AP64","ENSG00000240970",0.435737107,1.578793619,0.064666887,0.121676754,"NONE"
"EMD","ENSG00000102119",0.175885003,5.730850033,0.064672826,0.121676754,"NONE"
"HMGN1P38","ENSG00000253954",0.294987301,3.370290809,0.064771644,0.121846387,"NONE"
"CARKD","ENSG00000213995",-0.170047655,6.118197201,0.06477624,0.121846387,"NONE"
"CYHR1","ENSG00000187954",0.19561976,6.247571348,0.064808332,0.121894283,"NONE"
"UBE2R2","ENSG00000107341",-0.169074426,6.961254878,0.064827971,0.121918752,"NONE"
"DCTN6","ENSG00000104671",0.215950838,5.403658682,0.064892321,0.122027293,"NONE"
"CCDC151","ENSG00000198003",0.452173669,2.802285023,0.064945007,0.122113879,"NONE"
"FAM186A","ENSG00000185958",0.856301474,-0.045516021,0.064953655,0.122117653,"NONE"
"MTDH","ENSG00000147649",-0.1641623,6.782622211,0.06497059,0.122137004,"NONE"
"RP11-380G5.3","ENSG00000213613",-0.371837618,3.076517819,0.065019509,0.122216472,"NONE"
"C8orf82","ENSG00000213563",-0.214600438,4.911683879,0.065034696,0.122232524,"NONE"
"BDNF-AS","ENSG00000245573",0.260856384,3.816663494,0.065130133,0.122399388,"NONE"
"PIWIL2","ENSG00000197181",-0.611991237,0.951075596,0.065162091,0.122446934,"NONE"
"CXorf40B","ENSG00000197021",-0.226815999,4.332664982,0.065229442,0.12256097,"NONE"
"LARP4","ENSG00000161813",-0.167927454,6.147682148,0.065236802,0.122562275,"NONE"
"TTC38","ENSG00000075234",-0.197222162,5.036712494,0.065268399,0.12260911,"NONE"
"AC064850.4","ENSG00000235651",-0.581804925,0.660110842,0.065308723,0.122660219,"NONE"
"CRBN","ENSG00000113851",0.200521553,5.909614285,0.065308946,0.122660219,"NONE"
"TBC1D2B","ENSG00000167202",0.300242168,4.459774975,0.065342579,0.1226967,"NONE"
"KIAA0408","ENSG00000189367",0.545004872,1.186133433,0.065345413,0.1226967,"NONE"
"TRMT13","ENSG00000122435",0.194511372,4.805725485,0.065348387,0.1226967,"NONE"
"FAM21C","ENSG00000172661",0.197335263,5.169761095,0.065373226,0.122730807,"NONE"
"TMED6","ENSG00000157315",-0.570294479,0.392424902,0.065417491,0.122801373,"NONE"
"RP1-159A19.3","ENSG00000235912",0.34661579,2.14672411,0.065463007,0.122874272,"NONE"
"ZNF24","ENSG00000172466",-0.192081163,7.75433125,0.065588848,0.123090184,"NONE"
"SGTA","ENSG00000104969",-0.176000971,6.692626245,0.065591425,0.123090184,"NONE"
NA,"ENSG00000259806",0.283965709,3.417660871,0.065660954,0.123208089,"NONE"
"GNN","ENSG00000214198",0.56564501,0.723356832,0.065685224,0.123241055,"NONE"
"LINC00652","ENSG00000179935",0.517781056,0.955544155,0.065719367,0.123292536,"NONE"
"RRM1","ENSG00000167325",-0.205670177,5.803721859,0.065809011,0.123448119,"NONE"
"CYP2D8P","ENSG00000226450",0.585708972,0.875402374,0.065838511,0.123490859,"NONE"
"TRIM11","ENSG00000154370",0.241454852,4.22922703,0.065958511,0.12370332,"NONE"
"TTC34","ENSG00000215912",0.57162471,2.005810333,0.066112313,0.123979127,"NONE"
"C12orf43","ENSG00000157895",-0.215929667,4.355440576,0.066148603,0.124034532,"NONE"
"NAA50","ENSG00000121579",-0.206634327,6.993773628,0.066230183,0.12417484,"NONE"
"RASL10A","ENSG00000100276",0.453716752,5.380761218,0.066265693,0.124228752,"NONE"
"DNM1","ENSG00000106976",-0.400498774,6.656124704,0.066275573,0.124234609,"NONE"
"TPRG1L","ENSG00000158109",-0.226006968,4.423246066,0.06628541,0.124240384,"NONE"
"PTDSS2","ENSG00000174915",-0.185513041,5.628355624,0.066347563,0.124344204,"NONE"
"FUNDC1","ENSG00000069509",-0.242055274,4.044780606,0.06638147,0.12439335,"NONE"
"RNASEH2A","ENSG00000104889",-0.275802287,3.842771626,0.066387315,0.12439335,"NONE"
"RP11-383H13.1","ENSG00000235531",-0.352991907,3.829312892,0.066434404,0.1244689,"NONE"
"RP11-579D7.4","ENSG00000257660",0.68281322,0.019300603,0.066452193,0.124489544,"NONE"
"CYP3A5","ENSG00000106258",0.435541595,1.596936966,0.06651871,0.124601462,"NONE"
"OAS2","ENSG00000111335",0.705546888,2.262187438,0.066542513,0.124633354,"NONE"
"UTP14C","ENSG00000253797",0.185574782,5.894519719,0.06656063,0.124654591,"NONE"
"SPATA4","ENSG00000150628",0.604741746,0.689025285,0.066571556,0.124662357,"NONE"
"TOB2P1","ENSG00000176933",0.674514917,0.344301931,0.066617574,0.124726993,"NONE"
"RP11-1060J15.4","ENSG00000256377",-0.83698507,-0.377974582,0.066619638,0.124726993,"NONE"
"RP11-478B9.2","ENSG00000257572",0.755664874,-0.464362803,0.066627693,0.124729374,"NONE"
"OSBP","ENSG00000110048",-0.18189487,6.742022965,0.066666386,0.124778524,"NONE"
"ALG5","ENSG00000120697",-0.195271849,4.561955695,0.066667518,0.124778524,"NONE"
