"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"SIK2","ENSG00000170145",0.537166624281195,6.59527792972652,2.62656688010361e-08,4.73137299944362e-07,"NONE"
"CAD","ENSG00000084774",0.496999359885474,7.50485064077453,2.63159255053211e-08,4.73615534972793e-07,"NONE"
"MTPAP","ENSG00000107951",0.602609076208056,5.39113032679256,2.6353562400851e-08,4.73865991072728e-07,"NONE"
"PA2G4","ENSG00000170515",0.591576065943283,6.21842280522003,2.66211711583225e-08,4.78247424667094e-07,"NONE"
"HTATSF1","ENSG00000102241",0.454769941346552,7.21890799213805,2.6691215498367e-08,4.79074943406e-07,"NONE"
"RP3-395M20.12","ENSG00000272449",-3.01323967039717,0.135864724249497,2.69206215912153e-08,4.82528993930533e-07,"DOWN"
"DHRS13","ENSG00000167536",1.66461374376232,2.16341269705689,2.69319631692719e-08,4.82528993930533e-07,"UP"
"FAM221A","ENSG00000188732",-0.830403485457154,4.07410466161635,2.74203669830977e-08,4.90839311130236e-07,"NONE"
"TUBA1A","ENSG00000167552",0.492879143586515,11.0655081488028,2.75021221529687e-08,4.9186203603389e-07,"NONE"
"SAT1","ENSG00000130066",-0.629587719547322,6.92682499389246,2.83787277094715e-08,5.07085727595806e-07,"NONE"
"FBXO5","ENSG00000112029",1.11807488631925,3.84778599744116,2.86697646887255e-08,5.1182831920167e-07,"UP"
"LRRC3B","ENSG00000179796",0.577435699291254,5.75184186676949,2.91961260478251e-08,5.20759830408395e-07,"NONE"
"BEND3","ENSG00000178409",0.979093142581154,3.91026552671274,2.93363885352359e-08,5.2279485617164e-07,"NONE"
"ATP1A3","ENSG00000105409",1.24271876535249,3.16009117239709,2.9541699088663e-08,5.25984423078627e-07,"UP"
"SYNCRIP","ENSG00000135316",0.495623793609824,7.68558513765465,2.97024907576823e-08,5.28376364974371e-07,"NONE"
"GABRG3","ENSG00000182256",1.60708815756381,1.32779283915728,2.97734919836196e-08,5.29168193377908e-07,"UP"
"SMC1A","ENSG00000072501",0.581406012563306,7.33669366181047,3.00721876910854e-08,5.34001860893167e-07,"NONE"
"TNRC18","ENSG00000182095",0.523161461835252,7.77638684123794,3.0169381088159e-08,5.35251976907774e-07,"NONE"
"ISOC1","ENSG00000066583",0.715685622229539,4.25354099630295,3.05781061909017e-08,5.42022029614591e-07,"NONE"
"G3BP1","ENSG00000145907",0.459198930892416,7.57459204767376,3.06356626784232e-08,5.42560845147926e-07,"NONE"
"TMEM2","ENSG00000135048",-0.569716945921381,6.33969234331246,3.09333791911525e-08,5.47348198495707e-07,"NONE"
"CDC25C","ENSG00000158402",1.96472299584554,2.59687560310952,3.10861712684215e-08,5.49564994185182e-07,"UP"
"WDR3","ENSG00000065183",0.613285345382617,6.05920866726841,3.13620335315335e-08,5.53951674499951e-07,"NONE"
"RGS3","ENSG00000138835",-0.506892849327527,5.91954601774224,3.17011919930258e-08,5.59447625834519e-07,"NONE"
"CD320","ENSG00000167775",0.64427000810323,6.10421432808248,3.17579260105546e-08,5.59954181741261e-07,"NONE"
"PHC1P1","ENSG00000179899",0.508702791912276,5.17141386000646,3.24060262428646e-08,5.70877589288982e-07,"NONE"
"DNAJC9-AS1","ENSG00000236756",-2.1927392066646,1.16882974869359,3.27465276555517e-08,5.76367738303927e-07,"DOWN"
"ARHGAP11B","ENSG00000187951",1.43791563064972,3.84994198381514,3.29158716388266e-08,5.78838351873978e-07,"UP"
