"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"CRTAP","ENSG00000170275",0.115014715518179,3.52623897613967,0.012044842541087,0.0327989141134034,"NONE"
"CCR10","ENSG00000184451",-0.103898971985611,1.24434076963586,0.0172260818629051,0.0440121475773324,"NONE"
"PARP16","ENSG00000138617",0.0821045771242757,2.32972942135288,0.0141189838746974,0.0372311323349058,"NONE"
"MAP3K14","ENSG00000006062",0.089243941146901,1.69733711666379,0.0164554971059485,0.0423655799221691,"NONE"
"ARMC2","ENSG00000118690",-0.100384195789479,1.36760951819381,0.0175026523133498,0.0446045933558643,"NONE"
"LINC00863","ENSG00000224914",-0.175555362235439,1.29821388367846,0.0174779261970395,0.0445485469789989,"DOWN"
"USF2","ENSG00000105698",0.0644193357167389,4.41898525838833,0.0121166988477813,0.0329365874240345,"NONE"
"ZNF536","ENSG00000198597",-0.179100354744899,2.48487395214576,0.013629230783425,0.036260975202667,"DOWN"
"CDS1","ENSG00000163624",-0.122572749093281,3.30958519049308,0.0121441128342547,0.0330005596523173,"NONE"
"WDR17","ENSG00000150627",-0.102420960114719,2.71763597046801,0.0131134088352931,0.0351516227067714,"NONE"
"PHC1P1","ENSG00000179899",0.160015650324216,0.794331824958626,0.0179266848389209,0.0454811089925254,"UP"
"USP32P1","ENSG00000188933",-0.327636375642836,0.605088146231738,0.0179538915542227,0.0455433416684882,"DOWN"
"","ENSG00000272568",0.21866574771722,0.525046342430438,0.0180818654956364,0.0457928560289222,"UP"
"ILF2","ENSG00000143621",0.0470628859841105,4.69503905884569,0.0124406701063588,0.0336398409122986,"NONE"
"LINC00957","ENSG00000235314",-0.0926810093838881,2.96661331468447,0.0125169261145838,0.0338137891273917,"NONE"
"RAB37","ENSG00000172794",-0.137799801834061,3.32906180658961,0.0132523578010156,0.0354458897096031,"DOWN"
"EVI5","ENSG00000067208",-0.0564683117408831,2.38885626816879,0.0140717696886957,0.0371181383430613,"NONE"
"","ENSG00000251188",-0.170764094260977,2.31935329070985,0.0142380227596613,0.0374927252576778,"DOWN"
"GDPGP1","ENSG00000183208",-0.112251868917969,1.00701196334748,0.0180539868235948,0.0457631306595398,"NONE"
"LINC01252","ENSG00000247157",-0.260175050076557,0.074110259981149,0.018137105098341,0.0459190794504954,"DOWN"
"BTBD3","ENSG00000132640",-0.103280274118523,4.33721800189702,0.0122140799255551,0.0331589073752981,"NONE"
"KPNA1","ENSG00000114030",0.0481176713321507,2.82218768243916,0.0127924471180918,0.0344051095534956,"NONE"
"RPL7L1","ENSG00000146223",-0.0593746847720213,3.69948412409756,0.0119281854580536,0.0325176863504728,"NONE"
"SETDB1","ENSG00000143379",-0.0608310162840107,2.11689230331409,0.0153607183511426,0.0400522961176098,"NONE"
"ZNF44","ENSG00000197857",-0.0670085418786117,2.07716824261114,0.0154319248662102,0.0401886824707749,"NONE"
