"Name","ID","logFC","logCPM","PValue","FDR","Direction"
"MITF","ENSG00000187098",0.108213418450798,1.91116074864089,0.000967231358138537,0.0278252689603722,"NONE"
"MDGA1","ENSG00000112139",0.134258252745064,2.01868826252359,0.000961843030613988,0.0278239814467057,"NONE"
"LINC00936","ENSG00000271614",-0.158158179656396,2.93719075511883,0.000900817293508932,0.027008957662002,"DOWN"
"RRAGB","ENSG00000083750",-0.09813468801749,3.62769338402847,0.000834392713635946,0.0260680971594142,"NONE"
"ZC3H12C","ENSG00000149289",0.102263939368109,2.3850295498192,0.000947410173144474,0.0276626061956819,"NONE"
"IP6K2","ENSG00000068745",0.0720942770918374,4.26480225665345,0.000817335850552128,0.0257201716608022,"NONE"
"FBXW4","ENSG00000107829",0.100091008061998,4.92535239014583,0.000830005342861257,0.0259829929074863,"NONE"
"BPGM","ENSG00000172331",-0.0741867345814922,3.59615409407774,0.000837151226922562,0.0261020744825496,"NONE"
"KCNK12","ENSG00000184261",0.142964343249506,3.46853645213277,0.000854147961452444,0.0263168546466442,"UP"
"MYSM1","ENSG00000162601",-0.0794025179164759,3.28434147158033,0.000872485456640175,0.0266193267933128,"NONE"
"","ENSG00000260816",0.183352943534396,2.1355678331405,0.000983094141174455,0.028177823081259,"UP"
"DHX58","ENSG00000108771",-0.122291174975983,2.81087655662128,0.000929357774616915,0.0273551859446505,"NONE"
"HES4","ENSG00000188290",-0.171669031862363,3.59608414083192,0.000861607499632294,0.0264423786871435,"DOWN"
"MVB12A","ENSG00000141971",0.0868303152263858,2.89789326943285,0.000934272741071188,0.0273813780267787,"NONE"
"ITFG1","ENSG00000129636",-0.0881335565236929,3.89583512880882,0.00085178962569383,0.0263168546466442,"NONE"
"DDOST","ENSG00000244038",-0.0856721373487037,4.27969943889763,0.000849292794446514,0.0263168546466442,"NONE"
"WWC3","ENSG00000047644",0.0817764077983545,3.40841505237479,0.000875653053614264,0.0266496037783238,"NONE"
"TMSB4XP8","ENSG00000187653",-0.174821951159205,3.24388072647645,0.000917279842752419,0.0272930065212105,"DOWN"
"KIAA1257","ENSG00000114656",-0.177761005140339,0.371749893409041,0.00101497219435087,0.0285682542252128,"DOWN"
